,pred,real
0,0.0,0.0
1,0.0,-0.3560577233762049
2,0.0,-0.3781069968495205
3,0.0,0.0251156380887765
4,0.0,-0.1690141161252251
5,0.0,-0.1260740985457487
6,0.0,0.1249103006876657
7,0.0,0.1012773295245537
8,0.0,-0.2258133059488088
9,0.0,-0.21772777834715
10,0.0,-0.0002448160853366
11,0.0,-0.2118091750503243
12,0.0,0.023198382187954
13,0.0,-0.2682969313896639
14,0.0,-0.1820022818360291
15,0.0,0.0896108492334186
16,0.0,-0.1903365501104209
17,0.0,0.0149525048480029
18,0.0,-0.0711859025132415
19,0.0,-0.162575349320995
20,0.0,0.038376489490762
21,0.0,0.2689070834341898
22,0.0,-0.2098033132487945
23,0.0,-0.0099835455886676
24,0.0,0.2522872181672919
25,0.0,0.1693233127370379
26,0.0,0.1081888395830691
27,0.0,0.1917101208904665
28,0.0,0.0074915651371756
29,0.0,-0.1138846384142207
30,0.0,0.1822461366151899
31,0.0,-0.120563302604174
32,0.0,-0.1535204761686148
33,0.0,0.1620399977806961
34,0.0,-0.2232996824023178
35,0.0,-0.0093762870644421
36,0.0,0.0605960660085532
37,0.0,-0.047995849008112
38,0.0,0.0037899282210231
39,0.0,0.230575392090637
40,0.0,0.062723691556906
41,0.0,0.0607762322396253
42,0.0,0.273785046422909
43,0.0,-0.131863202587914
44,0.0,-0.0962415893186552
45,0.0,6.496503334363357e-05
46,0.0,-0.5269273843289569
47,0.0,0.272570866285899
48,0.0,-0.2527939587765555
49,0.0,-0.2327546290916567
50,0.0,0.1829755840715958
51,0.0,-0.1186441373539
52,0.0,-0.1408533142695889
53,0.0,0.1105465823200699
54,0.0,-0.0761721294454602
55,0.0,-0.198800381074906
56,0.0,0.049590355212039
57,0.0,0.1895837861521252
58,0.0,-0.1127728556880114
59,0.0,0.052907476857822
60,0.0,0.2159645534889891
61,0.0,-0.1676100902097161
62,0.0,0.0548437509968344
63,0.0,0.2607246305646582
64,0.0,-0.1759119240419435
65,0.0,0.1317719260533021
66,0.0,0.1732707902503893
67,0.0,-0.1388203593068124
68,0.0,0.1806900594821197
69,0.0,-0.2098788126896129
70,0.0,0.0792607484519409
71,0.0,0.0775033979887362
72,0.0,-0.217870789658316
73,0.0,0.4462856832572406
74,0.0,-0.0714077453874179
75,0.0,0.1147580502424316
76,0.0,0.1684530078076196
77,0.0,0.1327666548705839
78,0.0,-0.1227914064068795
79,0.0,-0.096625124595672
80,0.0,0.1860027395805912
81,0.0,0.1005281479147901
82,0.0,-0.2231296270176791
83,0.0,0.2271980528918955
84,0.0,-0.1378213057844703
85,0.0,0.4588345662908153
86,0.0,0.1309510764284104
87,0.0,-0.1561048173457742
88,0.0,0.0640383603378409
89,0.0,0.0391167298402845
90,0.0,-0.2270384113961644
91,0.0,0.0683298507692502
92,0.0,0.0131116550084288
93,0.0,-0.1154399077005792
94,0.0,0.0805441839394515
95,0.0,0.0698778803498635
96,0.0,-0.2277577630523729
97,0.0,0.0668346450266179
98,0.0,0.2519638691037655
99,0.0,-0.2198142517620043
100,0.0,0.0703283634929489
101,0.0,0.1111341897298113
102,0.0,-0.2107014691903196
103,0.0,0.0210381717729066
104,0.0,0.1757833693342119
105,0.0,-0.2101599796230877
106,0.0,0.0652751250722126
107,0.0,0.0077071578824821
108,0.0,-0.2164871032516335
109,0.0,-0.0370966128779755
110,0.0,0.0127225194875733
111,0.0,-0.1858826440206
112,0.0,0.0814624612635648
113,0.0,0.06005906393667
114,0.0,-0.085494481273859
115,0.0,0.3137893683638013
116,0.0,0.0079405231642888
117,0.0,0.0604446694453804
118,0.0,0.2366089032919249
119,0.0,0.1976844214462754
120,0.0,-0.2203234090659644
121,0.0,0.3920087682579862
122,0.0,0.2825629149657911
123,-0.05625,-0.2214148117934143
124,0.05625,0.0693080865225626
125,0.05625,-0.0531267828204876
126,0.05625,-0.2183052423011569
127,0.05625,0.0142058375055642
128,0.05625,-0.1214949799051204
129,0.05625,-0.2157385699486058
